402000	52065233
403000	52254112
404000	52061427
405000	51968038
406000	53723813
407000	52780116
408000	53558598
409000	54034745
410000	54644592
411000	54226880
412000	53357741
413000	54485140
414000	53698986
415000	54761968
416000	54302105
417000	53572493
418000	53522759
419000	53167750
420000	54082383
421000	54513173
422000	53850792
423000	54174986
424000	54150696
425000	54495572
426000	54829334
427000	55277346
428000	55189958
429000	54836549
430000	54842442
431000	55465223
432000	56679285
433000	55444178
434000	56208429
435000	56482683
436000	56282571
437000	57512374
438000	57408746
439000	58708897
440000	56850125
441000	57578770
442000	58102659
443000	61737396
444000	57871477
445000	57783008
446000	58205106
447000	58273611
448000	58816381
449000	58493217
450000	58571325
451000	58853154
452000	58882273
453000	59028059
454000	59272145
455000	60436970
456000	59727658
457000	59633654
458000	60065344
459000	60029413
460000	60469364
461000	61149068
462000	60516943
463000	60595595
464000	61072318
465000	61240128
466000	60954112
467000	61033995
468000	61196710
469000	61422943
470000	63824105
471000	61825274
472000	62610013
473000	61839303
474000	62045448
475000	62231605
476000	62613765
477000	62824233
478000	62456550
479000	62918493
480000	66299533
481000	62871753
482000	63244890
483000	63562516
484000	63904189
485000	64766886
486000	64047058
487000	63529268
488000	65991371
489000	64351698
490000	65742989
491000	65055775
492000	64743413
493000	64605462
494000	66833338
495000	65463748
496000	66608907
497000	66391025
498000	66051855
499000	66671480
500000	66419006
501000	66836961
502000	67057249
503000	66762910
504000	66613567
505000	67730043
506000	67953328
507000	67690309
508000	67351205
509000	69190230
510000	69607122
511000	68431512
512000	69491730
513000	70392093
514000	68388178
515000	68234022
516000	68583834
517000	68603588
518000	69474120
519000	68788968
520000	69143580
521000	69723853
522000	69824531
523000	69998559
524000	73758957
525000	73097415
526000	70977353
527000	72985109
528000	72245638
529000	71285659
530000	71587522
531000	70893532
532000	71443030
533000	73042851
534000	71977121
535000	72172900
536000	72578031
537000	72972843
538000	72464530
539000	75065777
540000	73333283
541000	74681925
542000	73511520
543000	72831056
544000	82158844
545000	74488086
546000	74637503
547000	74377929
548000	74176358
549000	74676245
550000	74091888
551000	74314394
552000	75216788
553000	75057046
554000	77625163
555000	75567595
556000	75832994
557000	77197344
558000	76432836
559000	76924387
560000	75999699
561000	77078099
562000	77784549
563000	76457601
564000	76580716
565000	76847691
566000	76290810
567000	76523689
568000	77049857
569000	76574592
570000	77012140
571000	77139034
572000	77991332
573000	77998302
574000	79895887
575000	77653992
576000	78055797
577000	77900194
578000	78015935
579000	79675859
580000	79344346
581000	80150587
582000	80047403
583000	79322903
584000	79426591
585000	79367445
586000	80388696
587000	81244373
588000	79598787
589000	80414128
590000	81510153
591000	80356949
592000	81132504
593000	82336550
594000	82026502
595000	80788754
596000	81506957
597000	81899494
598000	81415376
599000	81998730
600000	81943065
601000	82630482
602000	84256153
603000	83273073
604000	83171641
605000	83449412
606000	83114529
607000	83147537
608000	83463461
609000	83694058
610000	84504854
611000	86032450
612000	88308449
613000	84860487
614000	84804465
615000	84702152
616000	84446988
617000	88032865
618000	87861310
619000	84418275
620000	85168365
621000	84839331
622000	85644265
623000	85345710
624000	87756245
625000	86184141
626000	86807188
627000	89213462
628000	89508000
629000	87668730
630000	89750507
631000	87628728
632000	86507702
633000	86919875
634000	87295668
635000	86607144
636000	86275101
637000	86165264
638000	87456134
639000	86779985
640000	88396103
641000	87537919
642000	87803639
643000	86818555
644000	89241478
645000	91839189
646000	91391409
647000	90082422
648000	89115326
649000	89904415
650000	89879227
651000	91766440
652000	91409045
653000	90377875
654000	89759490
655000	90175680
656000	89855522
657000	90147011
658000	90272117
659000	90420582
660000	93266979
661000	90882532
662000	90585329
663000	91731477
664000	92746339
665000	93464001
666000	93175289
667000	94052148
668000	93135281
669000	92449239
670000	93470410
671000	92466826
672000	92622861
673000	94743082
674000	92913928
675000	93061809
676000	93382666
677000	94955678
678000	94237391
679000	93758640
680000	93339699
681000	93819920
682000	93168734
683000	94142527
684000	94401205
685000	93359600
686000	94031816
687000	94205722
688000	94792601
689000	95133229
690000	97051806
691000	96169253
692000	97514937
693000	96184640
694000	97166392
695000	98406029
696000	96916540
697000	98493783
698000	97844623
699000	98515512
700000	98558456
701000	101935645
702000	98647504
703000	97556108
704000	97802770
705000	98413271
706000	98259862
707000	98800032
708000	98399127
709000	97570610
710000	100763891
711000	100364439
712000	101292664
713000	99426337
714000	98425388
715000	99256096
716000	99284697
717000	101244633
718000	101239261
719000	101196033
720000	101056233
721000	99988189
722000	100807262
723000	101334920
724000	100664184
725000	99889134
726000	100447731
727000	100282873
728000	100333368
729000	102079319
730000	101818697
731000	100712492
732000	101911746
733000	101119094
734000	101859403
735000	101621824
736000	103204250
737000	103077877
738000	102893056
739000	102956218
740000	102144549
741000	103313799
742000	105731811
743000	105461510
744000	104977500
745000	106993030
746000	104924487
747000	108543658
748000	110412499
749000	108033326
750000	107811283
751000	107397947
752000	108590557
753000	106179103
754000	106059446
755000	105210697
756000	105888359
757000	104665613
758000	105011202
759000	105455989
760000	106048066
761000	106983363
762000	107225854
763000	107434398
764000	107250636
765000	107804016
766000	107207816
767000	107077299
768000	108022080
769000	107229784
770000	107910945
771000	110334213
772000	109232886
773000	109036568
774000	110495289
775000	108933334
776000	110353981
777000	110022981
778000	108792139
779000	108988306
780000	110502153
781000	111193855
782000	110384135
783000	111877029
784000	110039133
785000	109867241
786000	110159066
787000	109945389
788000	110026667
789000	110468791
790000	109629320
791000	111567511
792000	111171370
793000	110900052
794000	111393374
795000	113717733
796000	112977394
797000	112773464
798000	112666897
799000	114780799
800000	111514738
801000	111561761
802000	114221094
803000	114255110
804000	114909104
805000	112792891
806000	114511050
807000	114913037
808000	113705879
809000	116204484
810000	115222190
811000	114846753
812000	114515478
813000	114982022
814000	115750404
815000	115364144
816000	115799131
817000	116889573
818000	115405486
819000	116510628
820000	116359799
821000	117177346
822000	116406948
823000	118943603
824000	118495522
825000	118447966
826000	118375315
827000	117572616
828000	119565193
829000	117596053
830000	117865805
831000	119913213
832000	118828203
833000	120373222
834000	119449548
835000	118457613
836000	119811182
837000	121465490
838000	120376306
839000	118824356
840000	119470900
841000	122981759
842000	119086461
843000	120067042
844000	121521951
845000	125678444
846000	129672037
847000	123024196
848000	124751080
849000	124268847
850000	121306330
851000	122312979
852000	121923603
853000	122166352
854000	122148520
855000	121521935
856000	121879294
857000	123140472
858000	122550676
859000	123842920
860000	122182943
861000	123003151
862000	125146147
863000	122975365
864000	122040062
865000	122923965
866000	121812390
867000	124559839
868000	123612270
869000	123527911
870000	123145222
871000	123845988
872000	125125766
873000	124238993
874000	124505151
875000	125027169
876000	124639801
877000	125897723
878000	126667259
879000	125489876
880000	124756499
881000	125678492
882000	126542363
883000	126057022
884000	126277848
885000	128505285
886000	126846575
887000	126619265
888000	127121995
889000	127229367
890000	127230859
891000	127183472
892000	126399879
893000	127070848
894000	126177020
895000	127910570
896000	127963816
897000	129080521
898000	128706392
899000	128083526
900000	128990770
901000	129056252
902000	128691914
903000	129925100
904000	129751271
905000	129249818
906000	130305453
907000	131911736
908000	131603808
909000	130685089
910000	131534115
911000	131408995
912000	131567288
913000	131921271
914000	131974099
915000	131016829
916000	132171298
917000	134484180
918000	132541983
919000	131505846
920000	130253560
921000	131350434
922000	132389287
923000	133389300
924000	135797115
925000	133333465
926000	132502745
927000	134048763
928000	134458783
929000	135473910
930000	133307536
931000	132559185
932000	134208398
933000	132964577
934000	133404724
935000	134169417
936000	135392349
937000	133692366
938000	134940163
939000	134877056
940000	135641454
941000	136084701
942000	136032319
943000	139461820
944000	138296586
945000	137247039
946000	138266420
947000	138136746
948000	140233707
949000	141144487
950000	140017354
951000	139251686
952000	139328469
953000	139228598
954000	142406195
955000	140939583
956000	138923613
957000	139776104
958000	140896793
959000	140292968
960000	140636481
961000	140307159
962000	140903287
963000	139370009
964000	138725236
965000	138607134
966000	138088741
967000	139108629
968000	139096443
969000	138954152
970000	139724598
971000	139399395
972000	140158282
973000	140539681
974000	139626797
975000	140749934
976000	142690405
977000	141467865
978000	141976800
979000	142298460
980000	143116062
981000	140662280
982000	141298821
983000	140566345
984000	143636294
985000	143329255
986000	142186019
987000	141498173
988000	141608503
989000	144525611
990000	143392303
991000	142742462
992000	142175092
993000	143811342
994000	143139789
995000	143093428
996000	143987778
997000	143896633
998000	143802049
999000	147802494
1000000	146477417
